gene_name,esm_lr_auroc,frozen_lr_auroc,ft_lr_auroc,delta_ft_minus_esm,prevalence,n_carriers_esm,n_carriers_ft,selection_esm_lr_auroc
pasT,0.6336759294505774,0.6929006471259992,0.8883707651313285,0.25469483568075113,0.9505154639175256,275,275,0.6824594953188361
gndA,0.7065727699530516,0.7313792665905342,0.8983631518842787,0.1917903819312271,0.9505154639175256,274,274,0.6820732915153516
mhpA,0.6629234868671489,0.6960411115340693,0.9114960030452988,0.2485725161781499,0.9484536082474226,274,274,0.6820483751409332
damX,0.6552785179545743,0.7157403882755995,0.9094975256947088,0.2542190077401345,0.9494845360824742,275,275,0.6816061094950073
pat,0.6835426976272045,0.6161337393731761,0.9240895825402867,0.24054688491308218,0.9505154639175256,275,275,0.6812666238935572
putA,0.6552150742291588,0.6838281943915746,0.9107664002030199,0.2555513259738611,0.9484536082474226,275,275,0.6806904327351327
hrpB,0.621716787209745,0.6898236264433448,0.897728714630123,0.27601192742037806,0.9391752577319588,270,270,0.6806561727203074
phnX,0.5863786321532799,0.7034323055449817,0.8978238802182464,0.31144524806496654,0.9484536082474226,274,274,0.6803509471336826
acrD,0.6521697754092121,0.7462568202004822,0.9194581905849513,0.2672884151757392,0.9505154639175256,275,275,0.680313572572055
tadD,0.6671742164699911,0.703083365055196,0.9126697119654867,0.24549549549549565,0.9257731958762888,266,266,0.6801391579511266
rne,0.5425707397538383,0.6735820327369623,0.919489912447659,0.3769191726938207,0.945360824742268,273,273,0.6800519506406623
oxlT,0.6639068646110899,0.6666983885293744,0.9061350082476843,0.2422281436365944,0.9412371134020618,272,272,0.6796501741031663
xynB,0.5718500190331176,0.6935668062428625,0.8939220911051896,0.322072072072072,0.9402061855670104,274,274,0.6794882176694469
sbcB,0.6545489151122954,0.6333904326862073,0.91876030960538,0.2642113944930846,0.9505154639175256,275,275,0.6794664158418309
rsmB,0.6290762593579495,0.6115657911432559,0.8838662606268239,0.2547900012688744,0.9505154639175256,275,275,0.6792110230040427
uraD,0.6072833396777059,0.7416888719705621,0.9115277249080065,0.3042443852303006,0.9474226804123712,275,275,0.6791425029743923
comEC,0.6260626824007106,0.613120162415937,0.8757771856363405,0.24971450323562994,0.8835051546391752,254,254,0.6790148065554982
